sha256,malware_type,adware,crypto_miner,downloader,dropper,file_infector,flooder,installer,packed,ransomware,spyware,worm
d279a5f309c42eb96edab8fa0b9091167f3e2bab42edf861da7894edad4d7c65,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
badf5443363ba267a883480a4c841f0bd1cab727779c9b84b79003d7cebd7010,crypto_miner,3,20,0,0,0,0,0,0,0,0,0
be5a54a9b6ef30b6cd2766532eece9a38739b72597e3975bf0f9bd2fad42cf0e,crypto_miner,1,20,0,0,0,0,0,0,0,0,0
aeefb247d8f08d599261b7b337d269f04e458eefa7bb10dce0bc2fdc35925e5c,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
8cc7d261fa1f50bfe9cdf210808701f94e392a87f6d6b35ef366def42f88202a,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
c3e3260d4a53e50301265d34ea4abcd60cf2431694aada8ac92b7270a62919b1,crypto_miner,6,19,0,0,0,0,0,0,0,0,0
d8e717bbd13cad52198729b8585250cfe1cad1a00dd99747abb340253084a8c6,crypto_miner,6,19,0,0,0,0,0,0,0,0,0
f1d4ac5070eac41bf8cba298c18924a2ef39e718717664d08713082ce806da93,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
7a6a6b6d077c4c1d2aef7245bb4f84226167d72a10cc2c598c8c75baabd34244,crypto_miner,7,20,0,0,0,0,0,1,0,0,0
11a423f62697443bcbff953cab85481e4bb6203776dea66395128b292ac6b43d,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
68a89d019876cf2a3ebcb6e33a02b94f4b1764d7c502dc60760a3d8e78f75c3b,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
3f38babc0926b0710049a84cfa31e99133cc07223d033acfcfeaa6eb870d264a,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
50b13221cc3adfe2cf9f46e4a0975433a0c4b29a0452ac82a4282a102dee9e75,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
30af5a9a4f6912fa7c42cd3427bd6360bd041409689dc2bb79a4753e537d645b,crypto_miner,9,21,3,0,0,0,0,2,0,0,0
5eb791ebc09dbc0e95ef83948411b9711cef50ba3049e415e2b2f5e570cbeb7c,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
f43ca8ddeca66dbaccc92874b6f54e6c61401e3da4f6d178f88ebcdab2534207,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
1ec2d87ce1de2a01689a2fda20c16985f4f1f7d92b670fceed76081d3c0753f9,crypto_miner,8,23,1,1,0,0,0,1,0,0,0
ab6915dd2cb2ffa806e823608b58133051d8b1612338adc6e445687d79b1c6e3,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
9fdd508e2b57f0080acac7fb149f059f8c0295dca36f3d602bbb237a8e162885,crypto_miner,8,20,3,0,0,0,0,2,0,0,0
6ed95ac83b7bdcea2432afd0ceea9da11c0e61746abc733b37c768665ee6d693,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
9455248a391cea48a1aa8e6a11863b7e59384dfcb4ba1aa35b8244e634e85e8a,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
f833c4213f1831e21bed26949ce64e5d15cfb5dd444666a1650831094265a76d,crypto_miner,1,21,0,0,0,0,0,0,0,0,0
5f27184592ab3ae5b163bfb5495a7e7ad6241236db8859a08067900c0607325f,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
5c255a02d689b6983fb7f91ea2121f874c0db1f0a59bb59127e4126d9f9d2a52,crypto_miner,7,19,1,0,0,0,0,1,0,1,0
59900e6419aad400f126a1e9020ca307d0a68cb5fc853c3645e14d20d3d856c7,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
97e0974db215d3eab3400d9cc1e171143ad9406b007f339f49e2c60a74d4b579,crypto_miner,4,19,0,0,0,0,0,0,0,0,0
9e2920b4e9d550cd8f0908ffb53ba9ba7319f761ca34f861fe41da1c0ceeadc7,crypto_miner,4,19,0,0,0,0,0,0,0,0,0
f78da05ffc4bb89433b195e32e2c57bc19ff0b9861a1f862513e7d2e6bce0d6c,crypto_miner,4,19,0,0,0,0,0,0,0,0,0
103a2e2733be6e6b16cafa0130b5b5c5c56a3f2025510e3a800d6145637409ce,crypto_miner,4,21,0,0,0,0,0,0,0,0,0
d0c30bc0081f28c0bbba289759728d46d9fb2f1d2783adb406c3291fc9dfd819,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
76140383eb77ef75443529faea52e1d6e26434b1516b30d0b72f5adb7a4b1e7b,crypto_miner,5,19,2,0,0,0,0,0,0,0,0
c6da38645004b15815e7a1b7b677645fe7d663948d61925c7bc244f6ec3ea960,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
e59a622a4dac3bd045028b4aa52d2c8c44b10ec6a031256d1a19bf95dd0ae3fe,crypto_miner,5,19,1,1,0,0,0,1,0,0,0
43259367073892f8e6abc1bd956b552ed94a24b76a1ae3ad528055e394ffce85,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
eb561e3709877068a8e3d5bd3844335ed5514b7bb76ce43036c52325ea82cc9e,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
a4781a35de79fd56de83b7348c96a5cd2da2abadfa826b07e563259ac58bf8da,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
ec4322934f4c3ab9394df55e2ffbbb06915e14f125745b6a3ad56d6be9d704aa,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
861c110ab4d55f553a376b55972eb753343a3d056e3b6bada307630a576149d2,crypto_miner,1,20,0,0,0,0,0,0,0,0,0
b01083bd1620f4886cf2397661da1646256876f2fda7525559c2f77538d27c53,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
68ce9a93ef5ac35677a3b7569ff8c8eb8fde19d028cef071f3c2513c069663d2,crypto_miner,5,19,1,1,0,0,0,1,0,0,0
7c9e95343bfbb16cf97fa3675a1ca045e2539430e6d4c7185d5df36b8457eebe,crypto_miner,7,20,0,1,0,0,0,0,0,1,1
2ebcba1300cee72ad6a1137f070794c56c17f0d103d11cb1e62a99e5b847205d,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
8b655d36213e9ab1ac32f638a450dff95cfaca542495c6a805a10eee8dbf02ad,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
3860cd372fbd184d717776f6def36d065cba79ff91d8698f37f5d274cc3557e7,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
485a3b25db6c9aa85d7bbb6d9cbce429173f572aa876100b8ce5d84b956a7a39,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
2fbf7c70151c8aa9deb87740d655c7c913070599dc228037d74092e2bcf56538,crypto_miner,3,20,0,0,0,0,0,0,0,0,0
f79f85fbbffcef0142cc50039d0195edfb4d154511da30166382699d478e7920,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
2720fa7c3d48ef6db24ba25570e961b9a8f8fb6cab9815a30d1284c17c59db58,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
89364028f1e371e59d1153bfc121d4bcc912242331cc90da1a63e61693e719b7,crypto_miner,6,19,0,0,0,0,0,0,0,0,0
ff9ebad7811d83cc4d0b39dc8373e4f504fc267bf5f697ff9fa12a06ad5c263c,crypto_miner,5,20,1,0,0,0,0,0,0,0,0
4fb475157aa3ed0243663387793231733dffbb7028e40c1926846fb2a9381005,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
bc6cb31ef786c95f9bba3262d82ae188c17814fe658e690c0cfafa1e06737d13,crypto_miner,4,19,0,0,0,0,0,0,0,1,0
c71930c0301052a1677dc7a6f0396dce7326452b227d93ffedeca1c9647a4122,crypto_miner,1,21,0,0,0,0,0,0,0,0,0
359b7aaf98352ce751bbba7925bb02955cffd6505df89128d04f5f89a202b913,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
3f3dfb777ee13d40821cd117489dd3484ee93f2b539b78032db8b58afce22b1c,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
945cec41ae5ea27bb8a963b5d84bb3361d0369d4034866d75b731489e6a5b8bc,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
67c4461b26c5a6ffdd5a9cd9c9b193b7061d7ade10ae85ec39c2f994ffb82eb1,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
772f99fb698547bfd5dca53f413a4e698194b47c470961ebd8d8873d51727276,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
d3f5fcfa59dfac1d39fc1aef41c9a04a593aae1f098c1bc37aa15b1040d7383d,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
fda44125a96d8c922e9a868aa61e2976b3721925022e9234fbf3492edf00492a,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
189c050731632fb90d1277891250f346759b34b0e14703229e37f6d81b6f174d,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
2024ca7890ba3326238d3f3a341f561b72784ad9bccee6fb0765a2b7c0446e17,crypto_miner,7,22,1,1,0,0,0,1,0,0,0
21032e099de5eeb351e7b077a1fd72ae4645a0a93371350aa84e315c255205ba,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
8464be3bc02033278dc89db87785c7fed98a43d92d8cd88727adabe1dbf5b972,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
f5e1b8d5087e275206558661ebd6462f2cd68739110a3ab14c04fb3f3dccdca8,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
085de865e9171ceeec5b17269243d472b91b649c517c01a56ea8fa27fab57c8b,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
081c98be1f44b018c1d10fc293dca63838a0250273bbc3e7c23e61a1e943cd52,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
fa3d670ba46a60a3e1faa2b49540c5956ef8426ae513b235c45e772b575d800a,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
489c64b4fa549cd9b20815a916d95f622e2948151b859c295d30bc002947645e,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
2e62e7c9846d39fd34e6b3f7a75d20a50858fae632f6c7e05a00f2b358eddd27,crypto_miner,6,20,1,0,0,0,0,1,0,0,0
d1080a4f3e382d12887dc3626e48502cdc9008261a48c4288adc7bc3ecc46c01,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
3a3282eeddb9c448deb16f030b39aa58a63ee1ce3f0d67e0f5cdbe90c3244bb5,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
dfddce1783f8dd4da17c0ade4a95a59e92bb7cfdcbd540e8d782ce428e5f8199,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
5f2a219864819a67b0d5f8ecfd53ed38f6996e3f42fe3707bdfb6d981a47dd94,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
5f4b41092313839210a7fc3918cf6ab38fe203b719924c4cb379a59c36419e81,crypto_miner,0,21,0,1,0,0,0,0,0,0,0
f33c1187a09ab7c383c631306a5366e37064d0620680730857ef4d343592583a,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
e7ce15fe3a7c98bb58ff2c346224d008988c52267f0811dffb8971d64a993e3a,crypto_miner,0,22,0,0,0,0,0,3,0,0,0
c278c8a6d872d29fc1ef417acb15fa83b2a6d9f1aaad430d8e3e939bd0b71c16,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
725486704f9b88cbde21ca35ff30f3332d628ff4803e3112ecce614b37ecd4f2,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
0320760aa04ea45205b282badbe618ddcc1145ad60bc09d545bb87ea4f7b7699,crypto_miner,6,20,1,0,0,0,0,1,0,0,0
bc4e3a9c8b27b136d9b7c2245d0432ccb295ae13bd55eb89a259130fb1d83242,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
15b3f627d6ca5778a1423ecff5cb67beb997730ea14954f2a99b3b0ee2f8dbda,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
0c69d2744eb1283e06a3e8b1aae9f02a767edce0f1e6110952bdf1ec4709c7fe,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
14eb413fdd5b01654254b28a12678baaca822023b2aa77338cf4633fd9a99b80,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
2522d70d569177829f0f74cd39b88278ae313d4a8a7094a2fefb24bd89befac4,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
20170ea465d3b2e29f12e8d0a66d2f972a50a5a35bc691e093356a6dd2adab2d,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
91bfb28d1fca03b95bd3e7baf98f56e6a44ec9211af8310b049993691d6aeb33,crypto_miner,6,19,0,0,0,0,0,0,0,0,0
e37a6bbd90cc54725039cb0021150c48a035a83fbc7c87286d887b2323af0f82,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
e5214fc971e444309b36a8f51bb999bf1ec11abb65b860a04dce84617ae0d104,crypto_miner,4,20,0,0,0,0,0,0,0,0,0
d409b078db72b062278010512ddf71c6999014bbd52a07011ded3e1878fa02f7,crypto_miner,1,22,0,0,0,0,0,0,0,0,0
4531bb849e743348a814a032db464d16b4bddb70eb047e836d8346c2c64a3e02,crypto_miner,1,21,0,0,0,0,0,0,0,0,0
c88e126d03fa438a04f563d9090a160237a59ec396c0096f2fec81f529a6a9dd,crypto_miner,5,20,1,0,0,0,0,1,0,0,0
f6773ca103acd06dbad1ca88861a63f52a146081ec8137a585e27dd536282600,crypto_miner,4,20,1,0,0,0,0,1,0,0,0
0c2cd9103254728e3519ac9d23471002e5a7230426c4ba6e7a51bf74d6fcc734,crypto_miner,5,20,1,0,0,0,0,1,0,0,0
869bd0580dcdf17deeb8530a3aaed7cc3a95680d76efadd78e6e8656ac357ff2,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
cafe935b96b844df1b3e987492aa177f9b212d66f0eac8b9723e66156ca519a0,crypto_miner,1,21,0,2,0,0,0,0,0,1,0
335d32c2151c2adfdd4cfc4a396ef4ff50bf01aaafbf625785d7ad41c2f4f91d,crypto_miner,5,23,0,0,0,0,0,0,0,0,0
8dc9fe2134e3ce58b526996998ab57089faa419731c15fae64483d5ecaa9f765,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
73791faccf74592bcf300476d9cc35ead7c9589bcac8d040464b4aeacc33113f,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
d01550c9125ecd5e5857bf4955a691acdd05c6de199b381e5e1c46b56d0a33fa,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
faf7e3840ca307d2b35817b6e64ce39f0747b04112f91def1a4956701ef84981,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
567b3c8e3ab0a172ec3c0c20273a1ffb446b9e30b6c58bcc04e2eb6591aa4205,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
8de6c323deee349780339480a2c64175736f5228a230ebf2015912bfea66100a,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
cfa0b3e21d128d395e4b461085c484535bec3533d4a34577ae3c2e1ad61004c5,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
b5e66d6eef1a52192cef32017150e19b10edc5cb7e8530875ad749b70bef368c,crypto_miner,3,21,0,0,0,0,0,0,0,0,0
4e2e694b19a97fec19ba922c464615763cc7352f7fe5a6ca2184f7ad51a5c505,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
4a2fc1dbe4a70256314b6b28c0dd040b6d2246400784b7da1e3d7d70be79224c,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
5c565f0dd4371a8d49b8560bc75c35d574083c48090552a414b219b948480d60,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
8409a571ee34a85f425aee97e5e9334de6a959d8f0eb8c9b70b68326fe87fa2a,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
39397f83d23059796b7c24b252865a12f28740e5bbfa31d36d13bc9f60f48446,crypto_miner,0,19,0,0,0,0,0,0,0,0,0
b87c4dd731475946f20c418500c770bab78c3931584cdeef3ad993f5e2ceb8d8,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
7b6463152b884bc774f57177e21787c8c6e08fabbc4e3fdafd2106405c089ce7,crypto_miner,7,21,1,2,1,0,0,1,0,1,1
39ff8e57f169772b0543596911bfbf541acae2394ee85ad525b69437592a8fe8,crypto_miner,3,21,0,0,0,0,0,0,0,0,0
c175d659c9bcb7708af2add8e50a01ac56b6e2dd4130339ace9fb56b601e1ca8,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
30210b8b914d98ef7bc98a90685e89cdae1f1350d36894476e1fd611f5e0ba9e,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
349bcc2ad387577c1ae1c80f68df19681f09e3c1d57a219da7eac8700ed95d91,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
17ff4570a03e11ba9dd95dd34143baf311d978fce561af17bb25121147d81920,crypto_miner,1,22,0,0,0,0,0,0,0,0,0
6d4477880ffbfaebd24263d95a2664e9336b8cc2b220c32a5d8dafe55bf0bd87,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
73541326ef0f2609042bb71c29f051501262d4ceb3f3fcd55800e86cd943335b,crypto_miner,7,21,1,1,0,0,0,1,0,0,1
7ce60f1dd3fa7c2a6da6a2de0e67281db5cdea4cb5ac2108b27be2b28f33bd70,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
455d60d86ffcb532b49df399bbfab504858311b384c41486a68240336a1499f7,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
b388741dd262abe6d528c406613be9b32b39e5fca23f70f8769c422322dd7853,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
4cc7b6164b682100682dc6453a3658fd838c5330d6a9046e130a41e516da884e,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
a2d46d3b0ed90617e84111f316f386967eb72a54b487006a82f1e3c53c587d76,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
7f3b092e5bbb1bd2907c94422f49b73149b0bef15b4a5f3047feeb0656756476,crypto_miner,6,19,0,0,0,0,0,0,0,0,0
a9cfa81452be8e5033d7263153cd6f31c7f8bfef64009be0317487d92a58b8c0,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
ec9c0ba5aa725f74b27aa8f72da792b7c236347e3e40c1377979b6460897925c,crypto_miner,6,19,0,0,0,0,0,0,0,0,0
b5b849442aa49dc3948ec25410620135ac94c2da343273b76feca3e1bf498ef4,crypto_miner,6,19,0,0,0,0,0,0,0,0,0
ac09c236fd29388301f5cce954a8aba2ca0a982689bbdc888a1dc01bd5ad93df,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
9bab914e16e885227b3832ea8bfa6fea0c9a81607bfa1318b8e972c33d318221,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
7c0f73e8706d224861e1ab2f2bf822639c7ca362147cd069472e884c6bdc0502,crypto_miner,1,21,0,0,0,0,0,0,0,0,0
7a3703f938f908013ad98039dff2f741eeb543bf07c0eb7b3fb3a58dbcfc9c48,crypto_miner,5,19,1,1,0,0,0,1,0,0,0
a32d109d26e5320107482d4366c36f3d022c984ef9dfd53c63544da62783586e,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
ba0b614a0acfc77c5fe884607a0ec633ddd7922bcaa0abb78d5fe7f25c16274d,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
47400a0533cfc114798b5f6ef2985a4323429a664e4c074e99b8081fa71ce536,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
355a41fb136de23fa83db6791dc571c43cdb2602dbf4d1ed07312ec310a15095,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
76b225bd39ae03f0b3c36d027e5575a3eadb1d5fe7a3bb90d900e5bcc30ad455,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
4c3203db1c532ecc62df30ade9074ed47d5043f426da1b2b39eaf628eb41664a,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
24f7a1c1b89b4feeaa6130e10b5444b80048a937aa6bf833b1a055c9e786661f,crypto_miner,9,19,2,0,0,0,0,1,0,0,0
44fd88536eceab4b35870b1f0d04df35fd1492002d46efb27fc69cf8cf3053b8,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
e5d34fd5404ba6f5d5ce594b08bd49f66c6c8d2c249cc65c32b41bd8afff8a1b,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
896d51a4d461bdfb5d770e3578602d6b8d8be1334962e090c65b59bee1c874a4,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
4d7623416820d8a7a1ba0be4c6100d9501ef85ec6e27c58327e9e13e5ccfc307,crypto_miner,0,21,0,0,0,0,0,0,0,0,0
e482c6a171afcda656963667e021292ab056b8dc9609f2a00a99ea10a33a64c9,crypto_miner,0,20,0,0,0,0,0,0,0,0,0
be05accb5d36299fb83185d8a2a268b7fc368c2eda0c61f0b71965585715b9d9,crypto_miner,6,19,0,0,0,0,0,0,0,0,0
33498d6148a2bccc82bb4922699a444376fba92a4015258b213345479d52c784,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
60a80e1890d23b8e658ff6859a5bd11d58fdb792f2aa1892dc3435383bb64695,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
6fe92acf02269f3c600bbaeab3b11c9f68af3942d0aca608eecf0f945e35e837,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
639b5636adff58946162b35dffeb4a670645b5123b9a814ebbd62ab280c1b7dc,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
5b6f0ec511bc87f5d1bdd32ec0a658232a5b4ae84132268c830ecba3e6323ee4,crypto_miner,3,19,0,0,0,0,0,0,0,0,0
c68dccb65311e8843e080003b2dd3c195d94510c08d4fb952447fa9339ea06f8,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
7f811862868e96e95510dff904da12e17050c74b573cbaa2ea08f2293ab216ce,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
81599faac365a894b9a1961753277578aee7b7e7133c7d36f71b751134f9a323,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
b6b6af9df263835217888f91e4f93538dffc092c4231ed31bf2e8abf822e3ebf,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
fe517651680715323e28f2d906792f45a2a2874b98ef76a98bbaa0b6db5c00a9,crypto_miner,8,23,1,1,0,0,0,1,0,0,0
c9f0408efa01f27f7bdb17613e1b15416662f6f8786d7699a0481ae44c491024,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
28451982b2c7a654b4e97d6ef1c08d32b61a10a33d957e7c11ea19d49cc3c3d2,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
82cc53b47da798f9cc45d18cb5a960dccc0dbdb31b4d053ab8b660b3a05ca24b,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
d25acd5133dcebaa3b8aaa23bd623e4f20d72a345ca3646be4d1dc8311f117f0,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
a0d414cb4813c6c22a158d96b16f760eb71bb9f5d3537d7e0a9659b7f70457e9,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
3d11e2439f0702e93f483c3100f4fb48ab49ee3b9524b8db96a9ac1244ebb1eb,crypto_miner,6,20,0,0,0,0,0,0,0,0,0
85fd800c97c0eb1194968940ab12227b66f909d8f32996ec2bdcd281bf678b2b,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
4b0e58a70e672dfc395566b806863efe8f43f3e2906ad68e606d03608d85a6ec,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
284309d07f08261af19c937ece6d2031910d9124a7359c207ded65890b2d7c5f,crypto_miner,5,21,1,1,0,0,0,1,0,1,1
1f8ddd7f9f1993149e1892c49a58df98782483b269d22b9fce29f40a60ef15b7,crypto_miner,7,20,0,0,0,0,0,0,0,0,0
a2c3b34df9401935c19e90df75043d22e6f468e32d0a7573ba9e45d4bc8d5a67,crypto_miner,6,21,2,0,0,0,0,0,0,0,0
8149e1a7b9edc7d9437832bd3fda2a5e397a45b41c36f2627b22d1ed84e4138b,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
e89566740d1cd1390e13a17205a89fa51e39144518b83441f08b2448734d6acc,crypto_miner,7,21,1,1,0,0,0,1,0,0,0
c5bac91929bc312a8caf06593aa1c96efade4afc33da2989a98468f8d052ac30,crypto_miner,5,20,1,0,0,0,0,1,0,0,0
86c7cd5d91078b163c16238476d07534eac2964fd5a962a54ddde82c9258a351,crypto_miner,5,20,1,0,0,0,0,1,0,0,0
160ecaa45630ff913478a0b1238128a14d2f7b005178f03a52ab379a0369d7e7,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
691e3ac39a49c0c931d5281a1551428e3ec528f38a4026aa17cb4948c36708a5,crypto_miner,7,19,1,1,0,0,0,1,0,0,0
df29a8ec6acde91614a1a4fa37f03cddf670ef4d5ada1242ba85b74d2cbbce11,crypto_miner,7,19,1,1,0,0,0,1,0,0,0
b769d948f90f3a980c2ec6aebd944e847f0203c7e1fa2f28d3e6517e9e0c18ec,crypto_miner,3,20,0,0,0,0,0,0,0,0,0
ea2543bebdaf52af8093bf36df5ccab7fa56d8c4b7a3f004a982e62eb9962892,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
30d3f43a54ca5234b932590f28b7a25d77ceb4ece1544aa1c13f5443deff0f0d,crypto_miner,4,20,0,0,0,0,0,0,0,0,0
aad704139b865dc906fdadb4737e266513af127b6cc12cda2034e44b27c4685b,crypto_miner,1,21,0,0,0,0,1,0,0,0,0
404d9c9a0c6d656d9725f6cf1161c748df90467c3d683ba8b0dca6802d818846,crypto_miner,7,19,1,1,0,0,0,1,0,0,0
eb5559dcb5bccd4cbaad6eaed8d3be1443760d21dd3243b4678178237401ff5c,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
6b5be0bf7965eff2b1ab23e15c0aa8b9a08f68a702b615f14df628630b65e75b,crypto_miner,4,20,1,0,0,0,0,1,0,0,0
15b779ff9ef6ef200d38e2f9cf5bebbae4a735d3e60abe0d4e111de6ec906076,crypto_miner,8,19,1,0,0,0,0,1,0,0,0
7e852b7ce82d623d5ff2783b641437c1ff708dc7342055d08aa52f70c3a2427d,crypto_miner,4,21,0,0,0,0,0,0,0,0,0
3d4071393514b224e95b49fda32cfe6d4e005b69fc749502342e02ee57b9a1dc,crypto_miner,3,19,0,0,0,0,0,0,0,0,0
c70a1255236005a83c347e815dc7dbf1482d60f8c157d8ead79e6dfcee80c6fb,crypto_miner,4,21,1,1,0,0,0,1,0,1,1
fb73dd3d36daa8f2abb11a2bd358786097c0b7fa430d84644538ab9d21694fa6,crypto_miner,5,21,1,0,0,0,0,1,0,0,0
0f5f39e1f5d46323aae4939714b3d39a25b13575f697cd40d95a26232324e936,crypto_miner,6,19,0,0,0,0,0,0,0,0,0
9c44b0dfbb7adfe01d00f41da9cd02deb73bf59e9a98bff7b93afa7ae1cb668c,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
8c1e129db7f809a2432551e69744f217ee797b20545b88e41d2eb9525d345d82,crypto_miner,1,20,0,0,0,0,0,0,0,0,0
af93e54fa1cf9e99049d63777b6d209346c9fb8e1197de402f925997c044a46a,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
ae9c7f62f99b11e4c8cdc360836c5c4d121a8469e4bff5e0a245cb26c6e8c8df,crypto_miner,6,20,1,1,0,0,0,1,0,0,0
5904c540106e70f9eff9ff5799d5b20c1c63ff531557c01ac73e865d38461717,crypto_miner,6,19,0,0,0,0,0,0,0,0,0
286fdac65c87a9ef6f1a04ff3e6c552ee540b6e2188c57d5bef6b16ff9f58f3d,crypto_miner,4,21,0,0,0,0,0,0,0,0,0
9bab244f71a5c013a318a18ab8b034fb16484aa694bc943fd85f746e1b0a8eb5,crypto_miner,1,20,0,0,0,0,0,4,0,0,0
7db18167138ddaf437c16aae5343f338641047a7f25b3ad3cd378741ce8a2088,crypto_miner,6,20,0,0,0,0,0,0,0,0,0
