sha256,mal_type_11000,adware,flooder,ransomware,dropper,spyware,packed,crypto_miner,file_infector,installer,worm,downloader
6d9c2dda2518b642c66e76db754e38ea8d8871e60c8b8e9e9e2ba6acd43ca35b,spyware,0,0,0,0,12,0,0,0,0,0,3
0573c37fa434f3efe394fd385c633e0a8ca7a032926edbb3c39355ceb5a9ac10,spyware,0,0,0,0,9,0,0,9,0,0,0
e7f45ab0263da1c80068f42499f0c053ab204f3779e3cd4e0530e4547ef1400d,ransomware,0,0,9,0,0,2,0,6,0,0,0
1d130ef205b88f4f4fe6cc8071da0d32cf98fb46c62f39df74d8b18aae240e26,crypto_miner,1,0,0,0,0,0,4,0,0,0,1
ec285ae7f5beed345b317eaad31d6bc78989e2cb352221a059bfce798f1a21b5,packed,0,0,0,0,0,3,0,1,0,1,1
a563adec68a0edc592b274d7c04f99b7a2de20d67e473421da7ad391e0aa9704,spyware,0,0,0,0,14,0,0,0,0,0,4
420d1a0a5b8ff6b5b780b081ef220b8825b5c1f4f0dab14cd0d00776c08cea7c,crypto_miner,2,0,0,0,1,2,5,2,0,2,5
cdd54cb524409a1db88827ce5a6f7f742cf3191d69c2eeef447f262366e8dfa1,packed,0,0,0,0,0,4,0,1,0,1,0
c7b937a095601f45ae3c896ca28dec70e79e53299bbc5cc1c70d8a553c0edaa5,spyware,0,0,0,0,15,0,0,15,0,0,0
5785acf63cff1aa20a49d2b34b827b228a746891cb33f9d3618f5fce32c0fdf3,downloader,0,0,0,0,3,0,0,0,0,0,15
b165bc3b6c34164b51c068f6003e7971a5102c041c22a4d224bb4a40a7f49afb,packed,1,0,0,3,5,6,0,0,0,0,0
2efbc422d0373b192438dfc2e83b641c6b835e802a73e1d911cffe72f7755b2e,worm,0,0,0,1,2,0,0,0,0,7,0
ad0aceea00da7aa3a54ec5876f1a4d1040d63ca5729f2c92c7726b60ef3d65fe,installer,5,0,0,0,0,0,0,0,13,0,0
8419db425f9529bd44ba1e556337c1bacd4c7dda296ba0f9cc96ad04d61537fb,adware,0,0,0,0,0,0,0,0,0,0,0
76f95e40aba65c20c1a205540209e0db7e76af8dcb7e746599447a1ca4a6f8eb,spyware,0,0,0,1,9,0,0,0,0,7,0
c198b4284465135c76b2f76c91a697425d164fa4ce4f60ef7f6a50dc76a121e7,dropper,0,0,0,1,1,1,0,0,0,0,1
1d6d872ea0bc669cb9f95f655599a0fe4690073ee90ad3cf533e466672069b70,worm,0,0,0,0,4,0,0,0,0,7,0
c8c573275020166ce51776d2ea657d4212cb6fcf5532e5d63901e04c54a023f7,installer,10,0,0,0,0,2,0,0,13,0,0
0aa8d47b9047fc5905e89b71e50c3106348c857e26b3bb1f1efaab3905d8f556,dropper,0,0,0,7,2,0,0,0,0,0,0
0334504e4803dbf8f798718fc574c1d1db8dd2f99563d52b6221f75eb91f9d89,file_infector,0,0,0,0,0,0,0,1,0,0,0
adea82fa0cb340d0916a6450d35ad7486366efb3e01e7e249197f0b8f440e48f,spyware,0,0,0,0,13,0,0,9,0,0,0
3724c37059233d40363965f577379ce59a602cebc403b8f6f3b4f140df90f2f2,adware,0,0,0,0,0,0,0,0,0,0,0
2a9f923c0cac2161bd0ad9c0000baa87b6898551294a9a1ba4e10f21331bb65a,ransomware,0,0,10,0,0,2,0,5,0,0,0
f57b44b937b591b5b338533ab1de63dfcd1ad830318c6df8f07f16bd9aeabbd0,dropper,4,0,0,7,6,3,0,4,0,4,0
66fc7721ceb28d29d8745bdc27c549a76f077aa92b1ea9e6a5226b8278fc6672,crypto_miner,0,0,0,0,1,0,12,1,0,0,0
d2151739971d9a8d81ec22b8e2a320baa93584106ccde312486cbfa5a8c1cfdc,spyware,0,0,0,0,6,0,0,6,0,4,4
0001cd50774e6a32b956884965f850e07220b6f394e746f54c8482a18420220b,adware,2,0,0,0,0,0,0,0,1,0,0
c7ff067556e6629a20299538a96b6c5075737dc6ea53e8e5a83853be770fe16e,file_infector,0,0,0,1,0,0,0,2,0,1,0
c3a19b93c9b0f4ff0fbc8cf1f013f21744c371216a626ab5a08ab182a62b6c3c,packed,0,0,0,0,0,6,0,2,0,2,0
0765d4560f82ab2dbacc89ebca2857a82fe8961cfc2b3066c77bd160c852976d,packed,0,0,0,0,0,4,0,2,0,2,2
75a27abd7bf77ecc6ec3ebe1a2176d1f408c5302357c72c2fd64e9698834fe42,file_infector,0,0,0,1,0,0,0,2,0,1,0
55454bf925c509c2a44115ee8b270bd60510fa2ce4dff389c7924105907078c1,spyware,0,0,0,3,13,0,0,0,0,0,3
77fe313c4a9febb831c9dff33ab170a928f865ee01c24019920b3bda1a91bb13,spyware,0,0,0,0,10,0,0,0,0,0,0
268daa52e1019cc263b22aa3f8f24962487a90d4f35b8b1b24105521e6333068,adware,2,0,0,0,0,0,0,0,0,0,0
e8f9b31d81ddc2d88e8f24c38810e75318ee90a57a82206b6bf7d91a34b74e6e,downloader,0,0,0,0,6,3,0,0,0,2,7
530fb751cad4a212aaf02f321125f72a9bd815877ef2ef7689ad329dee421185,downloader,0,0,0,0,0,0,0,0,0,0,6
f89afee57ec38eadc125e53af778d2bf972ff9b424431492fbfa6274b7d1070a,spyware,0,0,0,1,3,0,0,0,1,1,2
848ff57ebcfe0ca679fae5ab7628a1d58d7950be5844426450336f3b9c5dbbae,downloader,0,0,0,0,4,4,0,0,0,1,10
bb51d445dc306117d829488a1dc2f1e92457a0eccdce16a69d5d127c8b4ef7fd,ransomware,0,0,12,0,0,3,0,7,0,0,0
4e2cf6b387dbab183a664c6ab234c0f2eb5daf5340c93c369a10ca45586ed356,dropper,0,0,0,2,1,0,0,0,0,0,1
b469a4b0501cc1ff2a773b737b9185a96991b2bb5279eae6d678a05736406d7b,adware,0,0,0,0,0,0,0,0,0,0,0
fe5b77b65998a6963a548c91fee4df025c59733f51bb3e59d31f5fb030c634cc,file_infector,0,0,0,0,0,0,0,1,0,0,0
a34dd0f70d515b10f74ac37b991ef80ffe5ccee75fc5c5d8132aa7c2cbe3a949,packed,0,0,0,0,0,3,0,0,0,0,0
92024e1a5a0c66d86fcba75d60e17bd6b110f19e440252daaf751054f224bf14,adware,7,0,0,0,2,0,0,0,1,0,0
3735ce45de4e4638bd34736b1188c08b036e33f6f2073675782471710439f780,dropper,0,0,0,7,2,0,0,0,0,0,0
3d6d06adc6fea3276cdcfc2084daf41308335c00317f0b40d4162a86f295bfd6,installer,2,0,0,0,0,0,0,0,13,0,0
687433d7caf193bc4167e379d5fc32aa16de2151bc485046b5ba1d015cca9722,spyware,1,0,0,0,2,0,0,0,1,0,1
21bf2461ad60dd79fae6a0e61baa6c540ad330bbd165719d3bdc5fb746837903,adware,21,0,0,0,0,0,0,0,0,0,0
12407009f3619abcd113c75e7622e9c4192803550b3c77f5b64645070ef4bcc3,downloader,1,0,0,0,1,0,0,0,1,0,2
8a91acd40c249fcbcb2e0cad1e65ff8209476cbef6753e3c55d6ff56511dc177,packed,0,0,0,0,1,3,0,0,0,0,0
9b8678e0bb5e15f5576712374bbaf42f08c5b31c9a76e268a0d02062dc362fb5,spyware,0,0,0,2,7,0,0,0,0,3,2
07c96c749e2562ce9adb4577e0e7e6fbcc89fc5c0af12ce37e7afa4dcc31f7b8,dropper,2,0,0,5,4,1,0,2,0,2,0
1a464577a849213a45e7cb0cdd5272102befccc762399e9a34b231195cfffaaf,dropper,3,0,0,7,6,3,0,3,0,3,0
e12555512b340829451b095142619881d1ea914eb9c0fd61e73591a4c3f0c119,worm,0,0,0,0,0,0,0,0,0,13,0
2c2cdd3c6c286fc421507df4e1d628bad99f9465fafb70b1033931c28c534903,adware,0,0,0,0,0,0,0,0,0,0,0
1f6c7c9eb87ef77a8f57a0dc95c7d6311e19ffb42c7372f0cf1bbe084f6bb720,adware,0,0,0,0,0,0,0,0,0,0,0
cc0f2dd2823c142effce99496f9a1ef84e0397beff73515c88fae5ded442e55e,file_infector,0,0,0,0,0,0,0,2,0,1,0
fb236763762b2f4b2649c35f4b6ee1d2ca8dd86718a604802c4892c8174e0579,worm,0,0,0,0,1,0,0,0,0,6,2
cd410d04161162175c0d9192bc97a6abd3a367e5e37f87db9ea41ff00d41182a,dropper,0,0,0,2,1,2,0,0,0,1,2
a4377ea6c65b485c41ce80c1a54db2d1674a2f777605206162c7c679b1b303e6,dropper,0,0,0,7,2,0,0,0,0,0,0
c73883dec423f2da2c639b7e1bbedba8dae894ebef902614f54f24c2b9f50bbc,file_infector,0,0,0,0,0,0,0,4,0,2,0
b8863eecaad78e0f0f44f95822ae59aba3c9cc354cf2f00ca1a6c559a3d6490f,ransomware,0,0,10,0,0,2,0,5,0,0,0
8f74f7cabc1cafb5dfa65227896333fb01dd9c829cf18d8aef6b9801f0ed8fae,spyware,0,0,0,0,3,0,0,0,0,0,3
55a2d381f70dc9e0bc0175793ffc460d1de2b83d7d153b70b10103a4d8daa7c6,dropper,0,0,0,13,6,5,0,0,0,0,0
ab8764c5170aa2417efacf6ed8757f3a1ada9c97b439398ecfe6231a4a06cd1e,dropper,0,0,0,2,1,1,0,0,0,0,0
1232e433b8ad6e9760688887e1ac511895f23c1f8cc0f38f16ab3295914a307b,adware,0,0,0,0,0,0,0,0,0,0,0
1ff347246b3e5528036d4b9c88f6becb3447bc91b9eb66eec46388fe3ccb6440,dropper,0,0,0,2,0,0,0,0,0,0,0
b39dda4ba642ae39ca41c42c45ef8d352c9fb74b4b0bfd498df5de08fe377c15,installer,5,0,0,0,0,0,0,0,6,0,0
a4e9ed101da91a68aa1ada9d9e16355abdbec7f3cbd79cf11b19ff4e42320dda,spyware,0,0,0,0,2,0,0,0,0,0,0
0b2df85bd6131e0d361df536e35fc833a13768844d52ff9a77161efc8838b715,spyware,0,0,0,1,2,0,0,0,0,0,1
a476c8ebcc3fe073418d2c51359dd322fd13b4f6e67ee45c5e59972c021d2472,packed,0,0,0,0,0,1,0,0,0,0,0
82cbc112d5384615df4859f675f0bfa03efd77248d35e6f24754d63cecdf320b,dropper,0,0,0,3,0,0,0,0,0,0,0
d2b606d2ec57a8301c4b250ad331e092c399d4e75d480e10057b24dc020ec745,downloader,4,0,0,0,0,0,0,0,4,0,10
aa37152fdea38a7c05d2d1c463fe9f02e017c8695db1a63aba4b232b07c43b65,ransomware,0,0,12,0,0,5,0,8,0,0,0
2d7d12fde57cacd0dd2390e44f1a83097f21bc0f31ed239a4c08ab7564ff3dee,packed,0,0,1,0,0,4,0,2,0,0,2
13c5b9440111b6aa483bd0138186d18e58b83090173ab4c043ed10c573c1bc40,spyware,2,0,0,0,9,0,0,0,0,0,0
55f0f5817775f804bffcd712e3dc8e0e20679280a63ce21f728ba31805797600,crypto_miner,0,0,0,0,0,0,11,0,0,0,0
49d57bd4a687a369ad0747c63cd9c3cffc556b7c08eb76a113845d1b04f469d4,worm,0,0,0,0,10,0,0,2,0,20,0
6a1253a77384bfdce2997e78f3ca17a142de48656efdaa90392839cbe58262f4,spyware,0,0,0,0,5,0,0,0,0,3,0
95b9128327293ba45446ec229bb958c9d4ad6f965a7e1b4e01b5dabd3887bedb,dropper,0,0,0,7,2,0,0,0,0,0,0
94fde2cfa25b4c2996d2ae8f039fc81d391302a43f89c775d0e0073d9a2829df,dropper,0,0,0,1,0,0,0,0,0,0,0
3c9b6d90a1e58e168c1b0206e9bf996c31ec678cce9dbf0dbc0e747ca1199008,adware,2,0,0,0,2,0,0,0,0,0,0
f3eb0cf40221bb201727e76dd75b9f35752133c0ceeed0b93b3c8cb11e70ce38,spyware,0,0,0,0,10,0,0,10,0,0,0
371d2bd9adf8e8a7abb8dd19e53ee497c86e00e1f6bf9e429db03aace3f3ecf7,worm,0,0,0,1,0,0,0,0,0,8,0
2579a056cc331f3f0fefcc3317c62a1dde8d038b99c0500f0af8475cd48e5a52,downloader,1,0,0,0,1,0,0,0,1,0,2
0f9547943e67bd590b25023a07eb79f082aaac0f1ce4b49aa9c44738e7c79fec,crypto_miner,0,0,0,0,0,0,11,0,0,0,0
95d908dc653a6ff2a47073258c066c619ab109838952d4c5136f037d851236ea,file_infector,0,0,0,0,8,0,0,10,0,10,0
36c2a19fb68b88e24750d7f897e86197f355b94696ab71466b051388a2a6ea9b,dropper,0,0,0,4,4,0,0,0,0,0,0
82addc3d0cb394bccba69e34adbdbf46d27a3559ff308574bfcfdcab0ca09639,worm,0,0,0,1,1,0,0,0,0,6,2
41ce56758f07daa51627dab4e9b215d70ef355f3cb840243be6d5d5ba1e49dfd,downloader,2,0,0,0,0,2,0,0,0,0,13
834a6649168f05b1ab9856998a94bebb681a78e08bb412913819e2ecfd8b4671,packed,0,0,1,0,0,3,0,1,0,0,0
5d400e5d2af9bacc0078b65decd1aa885607dad9f3266f49d037b8b4808c3dca,flooder,0,5,0,0,2,5,0,0,0,0,3
df7dc7cfc813dfa16c0e11fcd64718d57627b4c0d843127b942f35fc961d8038,adware,0,0,0,0,0,0,0,0,0,0,0
77cd57b4b2054a16d792544f6e565ba810e9e2e5ef92eb93aaa73dfe1ffb4555,file_infector,0,0,0,0,1,0,0,4,0,1,0
72cc4eb791136ee4cb89f1faafd1eb2d6e0e1d0525507f47d98fc1bcd99ba97a,adware,0,0,0,0,0,0,0,0,0,0,0
ab22b4a37caa7126cb0f93c1a3925710e4f9af80b552944838c30201e26ea7f6,packed,0,0,0,0,0,5,0,3,0,1,3
d1f815bc7bceaab38b7b41b6ac2a8a08d2d00a2b905f944793c229c1ef7f9853,spyware,0,0,0,1,8,2,0,0,0,0,0
df7769e7ae991a6dc4241cda5eb5386b7061f67157cff65b1900966474a9861e,file_infector,0,0,0,0,0,0,0,4,0,2,0
0c0911e30f26ccd5865913cf010d813144868f5cabd094390423a3671c6dff3c,worm,0,0,0,0,0,0,0,0,0,13,0
232a348ec4d38b8748bbc440045c8bf6d33a4aad5bb9f988d8aa56da8f66888c,spyware,0,0,0,0,10,0,0,10,0,0,0
bce524e2ebba52243451510fe72053a31fa112228e833d83ff1f3d2070974c46,file_infector,0,0,0,1,0,0,0,2,0,1,0
242246315d0f6fc4aac175a7c382184a6f5d70a585c725e1ac25fe612e9439ae,ransomware,0,2,11,0,1,10,0,1,0,0,0
ddcfdf1682507db9803bb839fb9eb38a9d310748e6fc1483c17b82e1f549a0c4,crypto_miner,2,0,0,0,1,2,5,2,0,2,5
a0e1e45bfefb996318c610865ad3773153a0171d8046a7673768b053a442e984,spyware,0,0,0,0,10,0,0,10,0,0,0
a43a2cf4d72afd2d3d9d92d8886e2e0247de0b54d9af12c00f4332aca5728eb4,spyware,0,0,0,0,9,0,0,9,0,0,0
802867f912de34ea5bc9392e6632b4936b16141a25267b0fa6b1a3416e88030a,downloader,9,0,0,0,0,0,0,0,7,0,11
18613732aff6b5f37f7b7bcb6c52e557ea52c06b3220cb4e836b84d7936f1997,packed,0,0,0,0,0,3,0,1,0,1,1
e010250f238c2c6a86d141fcd04c5cf6d75cc005ccfae259cde74db1912a9646,packed,0,0,0,0,1,3,0,1,0,1,1
a0ef7372bfc382f86a1e3315ddacd66a67cae52353c91f9a8433e7dc8580a46b,file_infector,0,0,0,0,2,0,0,3,0,0,0
400d9ef54230bf639407e74341e7872691eeb4c04131d2f9e431ded0e91231d2,dropper,0,0,0,1,0,0,0,0,0,0,0
33c389f0bd5e9070e74fc03e0b2bba886f234d6235289b0e4c929a52ba1a6225,spyware,0,0,1,2,6,5,0,0,0,2,0
611f806c8229fe08b3262937040cb330a4b0b48f9866e48bba980b68f49c247f,worm,0,0,1,1,0,0,0,0,0,4,0
10396dd7be78f9e44739b52e300d76d18029e85ab747dfcb61a6c33264ee5479,dropper,0,0,0,5,4,0,0,0,0,0,0
bfe65c2540961124bce16a59f409bb5bb8e2d1eb73bc75c2d684f0e2aac49982,dropper,0,0,0,9,3,2,0,0,0,0,0
6f637c8aa58e065098e1075f40d64cf33eb47a138c548a49104ffc49140a93fc,packed,0,0,0,0,0,3,0,0,0,0,0
b1a09047ff9162bc14b79fc054db241784028fad8427802367675833173cca8b,dropper,0,0,0,8,3,1,0,0,0,0,0
6969b28fa88583131771eed45f0a2f6b60d8f177a54290d307b1fafe7e409e08,worm,0,0,0,0,0,0,0,0,0,11,0
c7abb006f08edf5151dee3928dfb7e4e82ac725e7827048d31c4d0c2cfbb9ce2,spyware,0,0,0,0,2,2,0,0,0,0,0
2813bd9f6aecbe1a2acf9bb27023f017afd53ee9ae6ce37d4ec03fb78eea8f15,spyware,1,0,0,0,5,0,0,0,0,0,2
ccee3a428dd57c74b52624997247e6718291adda09da3b80579c936ff073dfb0,downloader,0,0,0,2,2,0,0,0,0,0,6
d6143229652bb7d246bbb7ed37befca086721f6bc9112df8d538fbd48d9eafb6,file_infector,0,0,0,1,0,0,0,2,0,1,0
b35fca5fa6d7f300a6b62d11fa712000a14d3360a4b03d26a3558b17202b6bad,spyware,0,0,0,0,9,0,0,9,0,0,0
5022ae76e6b91ac850c2bb4219fa1079e80a9050e21515023fde79ee491c4eec,file_infector,0,0,0,1,0,0,0,2,0,1,0
dc08951a12f6008e551b5aafcd2681a7c4d01d75bccbf516845e0f15be806866,adware,0,0,0,0,0,0,0,0,0,0,0
50acc132be65ef0d28acf07766c732ff1cb2b637d7701b0fbd0f666553b9fdca,ransomware,0,0,10,0,0,3,0,7,0,0,0
110a85ba9c9d03e7624457cc930082b69483e014e85b96b70f9679594a9c2669,worm,0,0,0,1,1,0,0,0,0,6,2
c7105dd129b15f8317bd0789486c1821ae35732d5bd5fa4b63045aa1845785b7,ransomware,0,0,11,0,0,2,0,6,0,0,0
127a5b4412c23fcf7f0e617af9a92452c9c2516a6be2000974c603a602ee87f7,installer,6,0,0,0,0,0,0,0,10,0,0
d60985431e7a1ef48a09f5d4d6a46c284842f9bd26c68212698910bfb2554502,downloader,3,0,0,0,0,0,0,0,5,0,6
5cee718902a56b16762859b6f9f089857321785d840992f754a3e8b661b6257c,ransomware,0,0,10,0,0,2,0,5,0,0,0
53abc2083e309adf0136221eb72dfd14d18deafb19d2793d5beb457feb88ad27,dropper,0,0,0,3,0,0,0,0,0,3,0
b28ea83f012de0a0a027a21d2714b73c4708296c39f1a793c2aa38243d191b00,worm,0,0,0,1,1,0,0,0,0,6,2
c2df6c80d2ddb579f1aa476d1a5334a6e2c7f600109e9eaf2d00c96f05e088bc,packed,0,0,2,0,0,3,0,2,0,0,0
53f19847f75f309de9254fb192ca65755c46db1534774f0e06576bd50bbe96b1,dropper,0,0,0,9,3,1,0,0,0,0,0
624db170b39f0bf82f7065fa701889b7d2e60ca4aa0ee668ff898998eabe0ead,dropper,0,0,0,5,4,4,0,4,0,0,4
c516e9d847fb95a92fe7ef5f30303f3cb69547371a8995a281ae212ac2a8b73d,installer,4,0,0,0,0,0,0,0,12,0,0
35ccefa664898a9ecaf49ca5e2132ec3da890f8dfa69e9c878c2cc558df6da0d,adware,0,0,0,0,0,0,0,0,0,0,0
3b3fa1d7b23f3827ec95cc02868a823e8c70200e2a2f2d93cafe31a1ab3d1d20,packed,0,0,0,2,0,4,0,0,0,0,0
71d382710330eeaeed44808b382cb60303ac0eff4a7a806ba224e23b9d67fc30,packed,0,7,0,0,0,10,0,0,0,0,0
36b2270dcea8ae545dddeafac30075e32fa2c01afb936e60406a400eb700ec48,dropper,0,0,0,6,5,0,0,0,0,0,0
5ddd93107a6db91c8aa37aae26ac7ddb5f7efeb389a25fe6f3be0d91a0ab07dd,adware,1,0,0,0,0,0,0,0,0,0,0
9b5edd6c15d5710e944597e8cc4cf7c796b0640bc4e1bf6e80474790fcc7bf1b,spyware,0,0,0,0,14,0,0,14,0,0,0
9accf85368b1a89b752e41a3d42786a59189c9c47f287c8c22a90a4e6161082a,file_infector,0,0,0,0,0,0,0,12,0,0,0
a63612975695f723212d139356e4ed233458aa8f45524d6273410744becfc4d0,dropper,0,0,0,2,0,0,0,1,0,0,0
0ae6b1a2ea5c83f4d80e94eeadfff384f3eac019f55f60124719d95d1f6ce013,spyware,0,0,0,0,11,0,0,9,0,0,0
3ec0b4fbdf831296bcd3508b36ca3e742597528886daeefaf213dca674cd5c45,dropper,3,0,0,6,5,2,0,3,0,3,0
a54cf2e86d1c6827c1051086cc930d3cfd36f2526fb89a9e65c268ede9e134a9,file_infector,0,0,0,0,0,0,0,4,0,2,0
687f84892d14a31797c5c9c856656170330e0c588bf5fc0b0de2acdebe12609e,installer,2,0,0,0,0,0,0,0,12,0,0
68d39d5a73859466eb85b832b8237c24f38c508de76acb5ea170fe7581a458b5,ransomware,0,0,9,0,0,4,0,6,0,0,0
2a8d4ac610442df3108e0c0e89fc856426c468757b663e7185405a3fe4f0ac51,installer,1,0,0,0,0,0,0,0,9,0,0
0dd1b2398a9921000f16f2ffafbe71377a3a49654971edb7225fae84be548ba8,worm,0,0,0,1,1,0,0,0,0,6,2
8d7af08e8625b1e961cec7737bd19f23c725963e7edc412e8e86966ca1be366e,ransomware,0,0,5,0,0,0,0,0,0,0,0
774c99e799a82d16ccf59eb7b8679c4bb2d6a201f8964190cfe6359fcd034d99,packed,1,0,0,1,1,7,0,0,0,0,2
a0278c1d78eae799b923c14dc5897d2734dd98157573b94f0edd812a06bb9cf8,worm,0,0,0,0,0,0,0,0,0,1,0
4332682b808e7fb966e2887f36c935a24bf660ee55bf010625ae455535e1e956,spyware,0,0,0,0,1,0,0,0,0,0,0
4cbda8aceb9b56913683750e048efbf567dbaf298471e0578fe46354a53fc828,packed,0,0,0,0,0,4,0,0,0,0,0
1ae8e242eabb13aa9f5efbefd5ec52f1078d3d348fe122621e857b19e2b7bb24,packed,0,0,0,0,1,3,0,1,0,1,1
012384ee58935dee0a3c3b1ee5abbc049da884bb77a469fcea4e6260d10ef35a,dropper,0,0,0,11,4,3,0,0,0,0,0
f8ff27912993a78acf07c275d9df2c65b876e4b58740b9482c8fdfc3dd6d3609,dropper,2,0,0,6,5,2,0,2,0,2,0
c120627ac7e4172fb7e3eff4ea7b62e3412337c5a6f1f051c00988cdea78a50c,spyware,1,0,0,0,5,2,0,0,0,0,3
642e0e1ce56f975b74ef64969db662bbbbaf6e91c438ea1e72c76362e62b5eba,adware,12,0,0,0,0,0,0,0,0,0,0
c67b4a9113a98ea66099655d441eb41961e334194961ca6cc218d225ad02a696,adware,6,0,0,1,2,0,0,0,0,0,0
effbc8be3efad9cdef145c04c6c7cb234a202a6146e6cb034b0223670c294841,crypto_miner,0,0,0,1,1,0,11,1,0,0,0
9d099e237c430e4f419788b5f5594a2c83bab4b8ef8a8d68195be14f5cdbf9b1,adware,12,0,0,1,0,0,0,0,0,0,3
0a877dce0645a2e3755b4bf3620cdf7ce3aafaf37445fdab1bba37a3213a4eda,ransomware,0,0,11,0,0,2,0,6,0,0,0
e97345903d2295446d1f3effeae7cf3cf80e26a574249dca8f29021cac9a9e93,spyware,5,0,0,4,10,0,0,0,0,6,0
dfb636873bbe5f3d0819598e658355c75455924a1b0995d273c400b6e5f07dc8,file_infector,0,0,0,0,0,0,0,9,0,0,0
fca32b584f27ebae22ecd22fb6e13f4fa3ad50ef93aebc5006dc6ed4d7eea278,spyware,0,0,0,0,11,0,0,0,0,1,10
638465dd08f777a0a3615de74a586ead086b5dd80bcd9735777b11aa1b644587,downloader,0,0,0,1,2,1,0,0,0,0,3
07f96032f4b4a1cbb3f958b084daf8da3a7cb1ad781d8bfa9f89e1f00edf268d,dropper,2,0,0,6,5,2,0,2,0,2,0
585880fea0044b37004748e3c019f508a851cbf0ff1ad7f61fdd8387b4662c92,worm,0,0,0,2,0,0,0,0,0,9,0
80008e50bcb9e941a45d17120550393e77d1795ae0755d94556b960c7156c7f1,packed,6,0,0,4,0,10,0,0,2,0,1
7bc70c06781881775d7d4a4252dfa4b8d3f0dba06cfa7a89432da92065220cb9,downloader,3,0,0,0,0,0,0,0,4,0,14
3538eac98fdaeee30b6c46b45706e97d267c8ace2eddd6193a6808905a651774,packed,2,0,0,0,0,5,0,0,4,0,0
900240c9dc0e6e43a608f428a788c3a7bc4bd62f05be40aab4a2643b6317ec73,spyware,0,0,0,0,4,2,0,0,0,0,0
1ba0017ddd47c92204fcb9020cbba881ad378028b0faa3a8ce9349a68006c00c,ransomware,0,0,10,0,0,2,0,5,0,0,0
37a17b973bbc1494e11dd1a5ed8371e1cf9bade793ed03cfddf3fda6552ce7da,adware,0,0,0,0,0,0,0,0,0,0,0
ea21d4d31c28fa511fb6abe53f9f2fee4dcee13d59cd43458c57b9a86e7af630,dropper,1,0,0,5,0,1,0,0,0,0,0
c94fb6393192e802d4e9fc9b42b29a280d2c88b2b1ef31aaeec29f097311c8cd,ransomware,0,0,10,0,0,2,0,5,0,0,0
6f9138f3be62752c8e29b5e6bc4b65e34f5e2ef2b2c219516bfdc47ef1529b52,worm,0,0,0,1,1,0,0,0,0,6,2
dd6a35ab884e69eb921739c769648c99842d0119f2057fc2895823f7f96bde4d,file_infector,0,0,0,7,0,0,0,12,0,0,0
d576ae4b74a62f6f5b9bfbcceb82902663a03787ed569badd37a67656b2fc7b6,downloader,0,0,0,1,1,0,0,0,0,0,7
082e71b076a68d89633c5c997331df259a051c6961ecbd28dc935f1e2a276cf4,dropper,0,0,0,6,1,2,0,0,0,0,0
155c96e3b75bac119546da9d8477a96da415a8e8a83e68ff4a6a631ccc9b860b,file_infector,0,0,0,1,3,0,0,5,0,1,0
3b8a6bda3842f0a08e8ebbdb0eff4036a3ce9bee983f40b1d7f5adf6937730b4,ransomware,0,0,1,1,0,0,0,0,0,0,0
61cdf387435ea4371c2357ffcf0c4c7fa630e9d38bda8b11e06a7c37e235192b,file_infector,0,0,0,0,0,0,0,5,0,2,0
f9b9fa923f394f610a1e689fca7ca020e414c4f2c78541f02274c5b9493b7554,adware,0,0,0,0,0,0,0,0,0,0,0
4935791ed18f8d5a11f04c405973d876a31c74af39f05253bab5526dcd3d050e,adware,2,0,0,0,0,0,0,0,1,0,2
0bd08f46b82671170d42ac8dbfa456350777d59ea709d7c3c32e15fbcc6c028b,file_infector,0,0,0,0,0,0,0,4,0,2,0
5044094b4ed376b219a38a21e1165909798a99be848222327b378430ef997944,worm,0,0,1,1,0,0,0,0,0,4,0
bdcf3b38de5c6a4d4a3be1456ed412a1b8f86633d252246d74c6ea149e0464ad,adware,18,0,0,0,0,0,0,0,0,0,0
6a4eb7a5d0d5bfbd2d7a478dad3a1a67ed1a292c7e05a1b3fd7f9eab1a5ab36c,spyware,0,0,0,0,9,0,0,9,0,8,8
28726817f21ae3e9dd08e79a8f6076548925159888a63ba0640feb0034be4cfd,worm,0,0,0,0,0,0,0,0,0,8,0
5b22064c384569330953a1011c67a0ebd5857623fc0411f0f83526ccf287e78f,adware,2,0,0,0,0,0,0,0,0,0,0
04c3be065a1245726a6e826f96e02f6494b9f233e861dace670064f55ae2a282,installer,2,0,0,0,0,0,0,0,6,0,0
592f9e044d9cdb5f2cc039c3fef5b94c1ff739b2f4faf3cfc4972a23d9468312,packed,0,0,0,0,0,6,0,0,0,1,0
fc7e0b3efe434aca4e0f5b14d281e97cdcc415cc35120db21e0e7c17580bb7fd,dropper,0,0,0,8,2,1,0,0,0,0,0
94d3c343ce11d43748962f2e93eeecb59b7dfe6bcc8dce5e375742e8e8578207,packed,0,0,0,0,0,2,0,0,0,0,0
a0ce8572db82e5f33d34ab4f16b64de2574eede024f5cf5a6f81f2d01a4a6d5f,dropper,2,0,0,5,5,1,0,2,0,2,0
7642ae9c11d07b80cae63c5f03e193fe6465a4cb6aefade4845cd8ec1a177aa1,dropper,0,0,0,11,5,4,0,0,0,0,0
bca168c448bbcb6d3abe7bd32d831d0fd82aa6b69880fcffd4fb0e54b37ca3c2,dropper,1,0,0,6,5,2,0,1,0,1,0
0271d48b6906156c527b4ecebc67ad347396d3cc4e3d4849d24044f044014373,worm,0,0,0,0,12,0,0,5,0,15,0
